,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
7459,2/21/2017 19:10,14.94,62.5,0.083,2.028,2.107,44206.77966,26848.63222,25135.59799
7460,2/21/2017 19:20,15.1,61.23,0.082,0.414,0.427,44096.94915,26841.33739,24846.15075
7461,2/21/2017 19:30,15.01,61.66,0.082,0.059,0.145,43755.25424,26513.06991,24834.57286
7462,2/21/2017 19:40,14.94,62.52,0.082,0.073,0.122,43572.20339,26407.29483,24822.99497
7463,2/21/2017 19:50,14.75,63.19,0.083,0.04,0.137,43700.33898,26381.76292,24435.13568
7464,2/21/2017 20:00,14.49,64.59,0.082,0.033,0.145,43560.0,26367.17325,24608.80402
7465,2/21/2017 20:10,14.95,64.26,0.08,0.037,0.111,43901.69492,26575.07599,25048.76382
7466,2/21/2017 20:20,14.83,63.69,0.08,0.044,0.122,43987.11864,26593.31307,25326.63317
7467,2/21/2017 20:30,14.3,65.73,0.081,0.018,0.156,43724.74576,26556.83891,25118.23116
7468,2/21/2017 20:40,14.11,66.59,0.081,0.059,0.119,43450.16949,26447.41641,25025.60804
7469,2/21/2017 20:50,13.98,67.53,0.086,0.062,0.115,43029.15254,26348.93617,25112.44221
7470,2/21/2017 21:00,14.08,67.73,0.083,0.051,0.13,42480.0,26111.8541,24904.0402
7471,2/21/2017 21:10,14.32,67.13,0.08,0.048,0.156,42065.08475,25998.78419,24753.52764
7472,2/21/2017 21:20,14.64,65.06,0.081,0.044,0.13,41564.74576,25579.33131,24417.76884
7473,2/21/2017 21:30,14.58,64.86,0.082,0.059,0.115,41393.89831,25276.59574,24174.63317
7474,2/21/2017 21:40,14.43,65.22,0.081,0.033,0.156,40795.9322,25112.46201,23653.62814
7475,2/21/2017 21:50,14.57,64.56,0.078,0.04,0.141,39996.61017,24824.31611,23908.34171
7476,2/21/2017 22:00,14.57,63.69,0.082,0.037,0.163,39215.59322,24623.70821,23734.67337
7477,2/21/2017 22:10,14.31,64.42,0.084,0.051,0.122,38391.86441,24204.25532,23433.64824
7478,2/21/2017 22:20,13.82,66.62,0.085,0.048,0.156,37665.76271,23679.02736,23034.21106
7479,2/21/2017 22:30,13.36,68.56,0.086,0.04,0.152,37067.79661,23204.86322,22542.15075
7480,2/21/2017 22:40,13.5,67.99,0.087,0.059,0.152,36341.69492,22500.91185,22327.9598
7481,2/21/2017 22:50,13.76,66.19,0.085,0.037,0.178,35469.15254,22114.28571,21853.26633
7482,2/21/2017 23:00,13.64,66.06,0.085,0.04,0.126,34267.11864,21344.68085,20938.61307
7483,2/21/2017 23:10,13.51,66.89,0.086,0.062,0.13,33345.76271,20629.78723,20128.1608
7484,2/21/2017 23:20,13.47,67.06,0.082,0.062,0.122,32326.77966,20053.49544,19705.56784
7485,2/21/2017 23:30,13.45,67.16,0.084,0.048,0.13,31753.22034,19663.22188,19468.22111
7486,2/21/2017 23:40,13.79,66.66,0.081,0.055,0.082,31222.37288,19167.17325,19097.72864
7487,2/21/2017 23:50,14.46,63.22,0.084,0.051,0.126,30355.9322,18860.79027,18530.41206
7488,2/22/2017 0:00,14.43,62.22,0.081,0.066,0.163,29300.33898,18350.15198,17847.31658
7489,2/22/2017 0:10,14.6,61.28,0.083,0.044,0.134,28305.76271,17912.46201,16973.18593
7490,2/22/2017 0:20,14.65,62.12,0.079,0.077,0.126,27579.66102,16934.95441,16840.0402
7491,2/22/2017 0:30,14.8,62.02,0.081,0.029,0.156,26877.9661,16515.50152,16290.09045
7492,2/22/2017 0:40,14.99,61.28,0.08,0.051,0.189,25883.38983,15869.90881,15572.26131
7493,2/22/2017 0:50,15.14,61.42,0.081,0.055,0.152,25730.84746,15472.34043,15560.68342
7494,2/22/2017 1:00,15.19,61.52,0.077,0.062,0.111,25200.0,14265.04559,15016.52261
7495,2/22/2017 1:10,15.2,62.59,0.08,0.088,0.148,25730.84746,13276.59574,14970.21106
7496,2/22/2017 1:20,15.15,62.65,0.082,0.051,0.185,25517.28814,13043.16109,14541.82915
7497,2/22/2017 1:30,15.07,63.66,0.08,0.077,0.126,24229.83051,12791.48936,14240.80402
7498,2/22/2017 1:40,14.95,64.93,0.081,0.04,0.167,21191.18644,12685.71429,14240.80402
7499,2/22/2017 1:50,14.63,67.16,0.079,0.059,0.119,23583.05085,12386.62614,14258.17085
7500,2/22/2017 2:00,14.34,67.8,0.081,0.033,0.197,23735.59322,12109.42249,13719.79899
7501,2/22/2017 2:10,14.14,68.53,0.082,0.055,0.145,24162.71186,11883.28267,13951.35678
7502,2/22/2017 2:20,13.97,70.1,0.081,0.059,0.122,24077.28814,11638.90578,13517.18593
7503,2/22/2017 2:30,13.84,71.4,0.083,0.066,0.156,22905.76271,11799.3921,13679.27638
7504,2/22/2017 2:40,13.64,72.1,0.084,0.07,0.145,23723.38983,11886.93009,13505.60804
7505,2/22/2017 2:50,13.75,71.6,0.078,0.04,0.167,23814.91525,11770.21277,13389.82915
7506,2/22/2017 3:00,13.67,71.6,0.082,0.051,0.178,23589.15254,11719.14894,13540.34171
7507,2/22/2017 3:10,13.56,72.3,0.084,0.033,0.167,23644.0678,11631.61094,13569.28643
7508,2/22/2017 3:20,13.29,72.5,0.083,0.055,0.204,23241.35593,11514.89362,13297.20603
7509,2/22/2017 3:30,13.23,72.1,0.083,0.055,0.137,23198.64407,11576.8997,13372.46231
7510,2/22/2017 3:40,12.92,73.3,0.082,0.059,0.145,22814.23729,11412.76596,13291.41709
7511,2/22/2017 3:50,12.91,73.2,0.085,0.066,0.178,22917.9661,11533.1307,13395.61809
7512,2/22/2017 4:00,12.87,73.0,0.084,0.066,0.204,22905.76271,11405.47112,13233.52764
7513,2/22/2017 4:10,12.87,72.6,0.082,0.048,0.156,23113.22034,11533.1307,13245.10553
7514,2/22/2017 4:20,12.72,72.4,0.084,0.04,0.182,23290.16949,11587.84195,13424.56281
7515,2/22/2017 4:30,12.9,72.3,0.084,0.084,0.159,23241.35593,11558.66261,13320.36181
7516,2/22/2017 4:40,13.15,70.2,0.082,0.059,0.156,23375.59322,11668.08511,13175.63819
7517,2/22/2017 4:50,13.39,67.93,0.08,0.062,0.171,23540.33898,11653.49544,13337.72864
7518,2/22/2017 5:00,13.46,67.03,0.085,0.062,0.141,23808.81356,11544.07295,13494.03015
7519,2/22/2017 5:10,13.34,67.63,0.082,0.066,0.156,23991.86441,11788.44985,13592.44221
7520,2/22/2017 5:20,13.27,68.03,0.085,0.037,0.141,24284.74576,11901.51976,13690.85427
7521,2/22/2017 5:30,13.48,67.66,0.083,0.059,0.178,25425.76271,12729.48328,14130.81407
7522,2/22/2017 5:40,13.86,64.69,0.082,0.091,0.163,25596.61017,12853.49544,14113.44724
7523,2/22/2017 5:50,13.98,63.96,0.082,0.04,0.167,25315.9322,12747.72036,14055.55779
7524,2/22/2017 6:00,14.04,62.57,0.082,0.066,0.174,25181.69492,12601.82371,13760.32161
7525,2/22/2017 6:10,14.02,62.26,0.084,0.04,0.171,24949.83051,12568.99696,13650.33166
7526,2/22/2017 6:20,13.9,63.36,0.081,0.026,0.115,25065.76271,12550.75988,13656.1206
7527,2/22/2017 6:30,13.87,63.43,0.08,0.055,0.159,24858.30508,12295.44073,13337.72864
7528,2/22/2017 6:40,13.8,64.03,0.083,0.084,0.115,24278.64407,12258.96657,12579.37688
7529,2/22/2017 6:50,13.45,66.91,0.083,0.084,0.126,23949.15254,12313.67781,11410.01005
7530,2/22/2017 7:00,13.12,67.91,0.082,0.07,0.141,24272.54237,12554.40729,10929.52764
7531,2/22/2017 7:10,13.38,68.04,0.081,0.055,0.119,25004.74576,13039.51368,10998.99497
7532,2/22/2017 7:20,13.41,66.54,0.082,0.051,0.152,25669.83051,13349.54407,10923.73869
7533,2/22/2017 7:30,13.29,67.68,0.085,0.055,0.211,26280.0,13557.44681,10958.47236
7534,2/22/2017 7:40,13.23,67.71,0.081,0.322,0.464,26341.01695,13499.08815,10738.49246
7535,2/22/2017 7:50,13.18,68.61,0.097,1.9,1.888,26109.15254,13407.90274,10593.76884
7536,2/22/2017 8:00,13.4,67.44,0.091,5.783,5.689,26487.45763,13747.11246,10559.03518
7537,2/22/2017 8:10,13.64,66.91,0.082,25.37,25.12,27103.72881,14038.90578,10784.80402
7538,2/22/2017 8:20,13.95,64.77,0.081,62.26,62.94,27744.40678,14480.24316,11074.25126
7539,2/22/2017 8:30,14.08,63.94,0.079,95.9,97.8,28574.23729,14928.87538,11421.58794
7540,2/22/2017 8:40,14.06,64.57,0.083,132.4,134.9,29501.69492,15289.9696,11508.42211
7541,2/22/2017 8:50,14.08,65.5,0.082,175.6,179.0,29739.66102,15596.35258,12029.42714
7542,2/22/2017 9:00,14.22,64.94,0.08,186.7,190.8,29269.83051,16008.51064,12457.80905
7543,2/22/2017 9:10,14.34,63.97,0.081,206.8,212.6,29495.59322,15946.50456,12909.34673
7544,2/22/2017 9:20,14.43,63.27,0.081,240.3,247.6,30081.35593,17026.13982,12955.65829
7545,2/22/2017 9:30,14.53,62.97,0.083,272.8,281.7,30856.27119,18010.94225,13384.0402
7546,2/22/2017 9:40,14.69,62.3,0.084,304.4,316.1,31057.62712,18233.43465,13708.22111
7547,2/22/2017 9:50,14.83,61.93,0.082,334.7,348.6,29892.20339,19586.62614,13876.1005
7548,2/22/2017 10:00,15.02,60.53,0.083,371.1,386.8,30063.05085,20031.61094,13962.93467
7549,2/22/2017 10:10,15.16,60.26,0.082,433.4,451.7,30856.27119,20133.7386,14171.33668
7550,2/22/2017 10:20,15.19,60.13,0.082,465.3,485.8,31850.84746,19965.95745,14489.72864
7551,2/22/2017 10:30,15.37,58.83,0.085,537.6,562.8,32326.77966,20100.91185,14842.85427
7552,2/22/2017 10:40,15.59,58.76,0.08,551.8,579.1,32753.89831,20863.22188,15085.98995
7553,2/22/2017 10:50,15.7,57.32,0.083,516.9,543.6,33101.69492,21096.65653,15172.82412
7554,2/22/2017 11:00,15.83,56.96,0.082,512.1,539.4,33717.9661,21377.5076,15375.43719
7555,2/22/2017 11:10,15.91,56.46,0.081,533.6,563.9,33949.83051,21603.64742,15439.11558
7556,2/22/2017 11:20,16.03,55.29,0.082,554.7,587.4,33955.9322,21800.6079,15716.98492
7557,2/22/2017 11:30,16.19,54.62,0.082,573.9,608.9,33772.88136,21957.44681,15780.66332
7558,2/22/2017 11:40,16.43,54.36,0.083,592.7,630.2,34016.94915,22347.72036,15931.17588
7559,2/22/2017 11:50,16.41,53.39,0.081,618.9,656.8,34450.16949,22435.25836,16139.57789
7560,2/22/2017 12:00,16.51,53.19,0.079,634.3,673.0,34688.13559,22628.57143,16232.20101
7561,2/22/2017 12:10,16.53,52.08,0.08,673.7,716.0,35090.84746,22982.37082,16255.35678
7562,2/22/2017 12:20,16.67,52.48,0.083,664.3,706.0,35621.69492,23368.99696,16689.52764
7563,2/22/2017 12:30,16.62,52.12,0.082,671.7,716.0,35969.49153,23434.65046,16984.76382
7564,2/22/2017 12:40,16.6,51.55,0.082,684.7,730.0,36164.74576,23398.17629,17198.95477
7565,2/22/2017 12:50,16.75,51.92,0.079,729.0,778.0,35926.77966,23445.59271,17031.07538
7566,2/22/2017 13:00,16.91,52.01,0.083,740.0,789.0,35548.47458,23423.70821,17511.55779
7567,2/22/2017 13:10,16.99,52.42,0.082,689.1,735.0,35353.22034,23281.45897,17609.96985
7568,2/22/2017 13:20,16.87,51.31,0.081,694.1,741.0,35273.89831,23044.3769,17841.52764
7569,2/22/2017 13:30,17.18,51.45,0.083,694.1,744.0,35371.52542,22851.06383,17581.02513
7570,2/22/2017 13:40,17.48,51.01,0.083,685.4,737.0,34974.91525,22847.41641,17459.45729
7571,2/22/2017 13:50,17.46,49.84,0.082,684.3,739.0,34675.9322,22241.94529,17303.15578
7572,2/22/2017 14:00,17.43,48.44,0.086,668.7,723.0,34767.45763,22613.98176,17320.52261
7573,2/22/2017 14:10,17.54,47.81,0.082,652.9,708.0,34920.0,22606.68693,17152.64322
7574,2/22/2017 14:20,17.66,47.84,0.084,648.2,705.0,34724.74576,22486.32219,17193.16583
7575,2/22/2017 14:30,17.6,48.14,0.086,637.5,694.4,34590.50847,22654.10334,17135.27638
7576,2/22/2017 14:40,17.74,46.6,0.082,622.6,677.1,34767.45763,22745.28875,17152.64322
7577,2/22/2017 14:50,17.5,46.97,0.082,609.5,664.6,34822.37288,22854.71125,16747.41709
7578,2/22/2017 15:00,17.43,46.6,0.081,594.9,650.4,34682.0339,22800.0,16562.17085
7579,2/22/2017 15:10,17.43,47.3,0.083,577.1,631.0,34688.13559,22891.18541,16544.80402
7580,2/22/2017 15:20,17.39,46.4,0.085,540.4,590.8,34383.05085,23069.90881,16463.75879
7581,2/22/2017 15:30,17.54,49.1,0.083,536.3,589.9,34023.05085,22931.30699,16434.81407
7582,2/22/2017 15:40,17.75,48.5,0.082,511.9,564.0,33528.81356,22643.16109,16440.60302
7583,2/22/2017 15:50,17.69,47.63,0.085,492.5,544.7,33303.05085,22632.21884,16376.92462
7584,2/22/2017 16:00,17.76,46.2,0.083,472.5,523.9,33559.32203,22136.17021,16371.13568
7585,2/22/2017 16:10,17.7,46.36,0.084,452.3,504.2,35273.89831,21020.06079,16237.98995
7586,2/22/2017 16:20,17.88,44.83,0.082,434.4,485.5,35157.9661,20877.81155,16232.20101
7587,2/22/2017 16:30,18.04,44.43,0.08,422.0,471.7,35255.59322,20651.67173,16191.67839
7588,2/22/2017 16:40,18.09,44.99,0.082,386.1,433.3,34541.69492,21337.38602,16411.65829
7589,2/22/2017 16:50,17.99,45.76,0.082,349.1,393.3,33443.38983,21979.33131,16666.37186
7590,2/22/2017 17:00,17.67,45.69,0.084,320.9,362.3,33107.79661,21880.85106,16747.41709
7591,2/22/2017 17:10,17.6,47.1,0.084,293.1,332.4,33199.32203,21939.20973,16909.50754
7592,2/22/2017 17:20,17.53,47.63,0.082,255.4,291.9,33571.52542,22121.58055,17222.11055
7593,2/22/2017 17:30,17.36,48.66,0.082,220.9,253.9,33827.79661,22522.79635,17424.72362
7594,2/22/2017 17:40,17.15,49.3,0.084,191.1,220.9,34541.69492,23113.67781,18136.76382
7595,2/22/2017 17:50,16.92,50.7,0.08,154.8,179.1,35463.05085,24047.41641,19352.44221
7596,2/22/2017 18:00,16.49,57.44,0.084,121.1,140.1,36378.30508,24791.48936,21083.33668
7597,2/22/2017 18:10,15.92,59.21,0.083,69.82,79.9,38544.40678,26042.55319,23323.65829
7598,2/22/2017 18:20,15.5,61.05,0.081,64.76,74.3,41155.9322,27811.55015,24753.52764
7599,2/22/2017 18:30,15.19,61.55,0.083,45.5,51.2,42577.62712,28508.20669,25372.94472
7600,2/22/2017 18:40,14.92,62.52,0.083,27.64,30.28,42388.47458,28818.23708,25453.98995
7601,2/22/2017 18:50,14.67,62.92,0.09,15.86,16.79,42217.62712,28628.57143,25286.11055
7602,2/22/2017 19:00,14.46,63.55,0.086,6.145,6.19,42364.0678,28285.71429,25251.37688
7603,2/22/2017 19:10,14.26,64.12,0.084,3.938,4.035,42437.28814,28271.12462,25344.0
7604,2/22/2017 19:20,14.04,65.19,0.087,1.105,1.283,42321.35593,28398.78419,25783.9598
7605,2/22/2017 19:30,13.81,66.62,0.082,0.095,0.167,42071.18644,25137.99392,27283.29648
7606,2/22/2017 19:40,13.59,67.09,0.079,0.062,0.104,41717.28814,25313.06991,27179.09548
7607,2/22/2017 19:50,13.58,67.12,0.084,0.059,0.122,41698.98305,25353.19149,27601.68844
7608,2/22/2017 20:00,13.49,66.86,0.081,0.066,0.108,41430.50847,25502.73556,27636.42211
7609,2/22/2017 20:10,13.34,67.29,0.083,0.059,0.108,42004.0678,25816.41337,27902.71357
7610,2/22/2017 20:20,13.21,67.62,0.083,0.055,0.122,42559.32203,25933.1307,27850.61307
7611,2/22/2017 20:30,13.02,68.32,0.081,0.059,0.115,42406.77966,26006.07903,27995.33668
7612,2/22/2017 20:40,13.03,67.59,0.079,0.062,0.104,42138.30508,25834.65046,28041.64824
7613,2/22/2017 20:50,12.97,67.72,0.085,0.055,0.104,41625.76271,25984.19453,28145.84925
7614,2/22/2017 21:00,12.89,67.96,0.083,0.059,0.089,41345.08475,25911.2462,28070.59296
7615,2/22/2017 21:10,12.91,67.12,0.085,0.066,0.122,40899.66102,25546.50456,27943.23618
7616,2/22/2017 21:20,12.97,66.66,0.084,0.037,0.093,40680.0,25156.231,27763.77889
7617,2/22/2017 21:30,12.99,66.36,0.082,0.055,0.096,40161.35593,24820.66869,27491.69849
7618,2/22/2017 21:40,13.03,66.05,0.083,0.055,0.063,39703.72881,24525.22796,27213.82915
7619,2/22/2017 21:50,12.99,65.92,0.083,0.081,0.13,39008.13559,24339.20973,26739.13568
7620,2/22/2017 22:00,12.98,65.55,0.084,0.051,0.126,38452.88136,23770.21277,26490.21106
7621,2/22/2017 22:10,13.03,65.19,0.086,0.044,0.111,37726.77966,23449.24012,26160.24121
7622,2/22/2017 22:20,12.99,65.52,0.087,0.051,0.126,37165.42373,23124.62006,25668.1809
7623,2/22/2017 22:30,12.98,65.29,0.084,0.04,0.137,36384.40678,22533.7386,25042.97487
7624,2/22/2017 22:40,12.49,67.62,0.084,0.037,0.126,35548.47458,22085.10638,24545.12563
7625,2/22/2017 22:50,12.56,67.49,0.084,0.026,0.185,34694.23729,21465.04559,23972.0201
7626,2/22/2017 23:00,12.57,66.76,0.085,0.051,0.145,33943.72881,20950.75988,23572.58291
7627,2/22/2017 23:10,12.69,65.65,0.085,0.04,0.093,32985.76271,19754.40729,22958.95477
7628,2/22/2017 23:20,12.78,65.35,0.083,0.059,0.108,32082.71186,16249.24012,22432.1608
7629,2/22/2017 23:30,13.05,64.92,0.084,0.051,0.122,31258.98305,15895.44073,21801.16583
7630,2/22/2017 23:40,13.44,60.81,0.086,0.051,0.141,31557.9661,16282.06687,21106.49246
7631,2/22/2017 23:50,12.91,63.05,0.084,0.022,0.108,30892.88136,16913.06991,20423.39698
7632,2/23/2017 0:00,13.53,61.78,0.086,0.062,0.115,30185.08475,16260.18237,20116.58291
7633,2/23/2017 0:10,14.49,51.8,0.083,0.059,0.115,29562.71186,15800.6079,19207.71859
7634,2/23/2017 0:20,14.51,50.87,0.081,0.037,0.108,28775.59322,15439.51368,18802.49246
7635,2/23/2017 0:30,14.45,52.5,0.084,0.059,0.115,28073.89831,15133.1307,18507.25628
7636,2/23/2017 0:40,14.32,52.8,0.086,0.059,0.119,27543.05085,14312.46201,18136.76382
7637,2/23/2017 0:50,14.07,58.38,0.084,0.055,0.111,27176.94915,14188.44985,17691.01508
7638,2/23/2017 1:00,13.49,59.68,0.086,0.04,0.13,26292.20339,13553.79939,17384.20101
7639,2/23/2017 1:10,13.32,60.45,0.082,0.059,0.108,25779.66102,13283.89058,17077.38693
7640,2/23/2017 1:20,13.79,57.68,0.086,0.037,0.119,25584.40678,13101.51976,17019.49749
7641,2/23/2017 1:30,13.37,58.88,0.084,0.051,0.171,25114.57627,12886.32219,16683.73869
7642,2/23/2017 1:40,13.19,60.65,0.087,0.048,0.115,24559.32203,12631.00304,16654.79397
7643,2/23/2017 1:50,13.1,61.65,0.083,0.037,0.13,23912.54237,12554.40729,16417.44724
7644,2/23/2017 2:00,12.99,60.98,0.085,0.04,0.104,23522.0339,12350.15198,16261.14573
7645,2/23/2017 2:10,12.61,62.15,0.085,0.04,0.148,23345.08475,12087.53799,16035.37688
7646,2/23/2017 2:20,13.55,59.88,0.084,0.059,0.089,23125.42373,11941.64134,15861.70854
7647,2/23/2017 2:30,14.45,51.97,0.082,0.077,0.111,23241.35593,11908.81459,15792.24121
7648,2/23/2017 2:40,12.97,60.25,0.085,0.059,0.108,23070.50847,11857.75076,15774.87437
7649,2/23/2017 2:50,13.14,60.11,0.085,0.04,0.096,22850.84746,11620.66869,15497.00503
7650,2/23/2017 3:00,13.85,53.97,0.084,0.062,0.096,22924.0678,11595.13678,15398.59296
7651,2/23/2017 3:10,13.96,54.87,0.083,0.07,0.1,22814.23729,11606.07903,15421.74874
7652,2/23/2017 3:20,13.04,59.95,0.085,0.059,0.111,22539.66102,11573.25228,15404.38191
7653,2/23/2017 3:30,12.52,60.98,0.083,0.051,0.134,22368.81356,11478.41945,15201.76884
7654,2/23/2017 3:40,12.55,60.98,0.084,0.051,0.141,22484.74576,11507.59878,15109.14573
7655,2/23/2017 3:50,12.43,61.65,0.087,0.059,0.126,21600.0,11376.29179,15109.14573
7656,2/23/2017 4:00,13.06,61.42,0.08,0.026,0.104,21142.37288,11456.53495,15207.55779
7657,2/23/2017 4:10,14.28,54.91,0.081,0.051,0.122,21337.62712,11423.70821,15051.25628
7658,2/23/2017 4:20,14.21,55.11,0.085,0.084,0.141,22301.69492,11507.59878,15057.04523
7659,2/23/2017 4:30,13.9,57.21,0.083,0.048,0.1,22216.27119,11522.18845,15085.98995
7660,2/23/2017 4:40,13.38,58.64,0.083,0.051,0.134,22106.44068,11460.18237,15288.60302
7661,2/23/2017 4:50,12.76,60.81,0.082,0.073,0.145,22313.89831,11624.31611,15248.0804
7662,2/23/2017 5:00,12.47,62.25,0.081,0.059,0.148,22557.9661,11788.44985,15427.53769
7663,2/23/2017 5:10,12.61,63.12,0.082,0.048,0.119,22838.64407,11989.05775,15630.15075
7664,2/23/2017 5:20,14.15,59.55,0.083,0.07,0.093,23113.22034,12062.00608,15931.17588
7665,2/23/2017 5:30,14.39,56.84,0.083,0.055,0.067,24303.05085,12835.25836,16486.91457
7666,2/23/2017 5:40,14.39,56.41,0.081,0.051,0.115,24516.61017,12886.32219,16099.05528
7667,2/23/2017 5:50,14.43,56.04,0.083,0.073,0.093,24266.44068,12645.59271,15902.23116
7668,2/23/2017 6:00,14.6,55.71,0.083,0.044,0.163,24095.59322,12714.89362,15826.97487
7669,2/23/2017 6:10,14.52,55.91,0.079,0.051,0.082,24101.69492,12503.34347,15641.72864
7670,2/23/2017 6:20,14.63,56.07,0.082,0.062,0.074,23741.69492,12397.56839,15462.27136
7671,2/23/2017 6:30,14.51,56.61,0.081,0.044,0.134,23131.52542,12072.94833,15074.41206
7672,2/23/2017 6:40,14.6,57.18,0.081,0.044,0.13,22789.83051,11989.05775,14454.99497
7673,2/23/2017 6:50,14.97,56.71,0.08,0.07,0.115,22442.0339,12036.47416,12897.76884
7674,2/23/2017 7:00,14.96,57.21,0.079,0.073,0.13,22655.59322,12368.38906,12353.60804
7675,2/23/2017 7:10,14.99,57.21,0.079,0.084,0.082,23241.35593,12831.61094,12214.67337
7676,2/23/2017 7:20,14.99,57.31,0.079,0.07,0.141,23631.86441,13163.52584,12318.87437
7677,2/23/2017 7:30,14.96,57.74,0.079,0.113,0.122,23888.13559,13119.75684,12284.1407
7678,2/23/2017 7:40,15.0,58.04,0.082,0.82,0.801,24010.16949,13152.58359,12232.0402
7679,2/23/2017 7:50,15.13,58.18,0.082,3.353,3.279,23802.71186,13039.51368,12139.41709
7680,2/23/2017 8:00,15.24,57.58,0.08,9.6,9.21,24516.61017,13586.62614,12145.20603
7681,2/23/2017 8:10,15.19,58.01,0.08,32.33,31.87,25828.47458,13827.35562,12301.50754
7682,2/23/2017 8:20,15.28,57.88,0.079,74.9,75.7,26841.35593,14261.39818,12643.05528
7683,2/23/2017 8:30,15.43,57.58,0.08,109.6,111.6,26951.18644,14688.1459,12845.66834
7684,2/23/2017 8:40,15.5,57.71,0.08,129.0,130.4,27616.27119,15111.2462,13181.42714
7685,2/23/2017 8:50,15.56,57.31,0.084,147.1,149.8,28226.44068,15242.55319,13239.31658
7686,2/23/2017 9:00,15.5,57.51,0.076,91.0,90.6,29031.86441,15479.63526,13621.38693
7687,2/23/2017 9:10,15.54,57.61,0.08,95.4,94.7,29843.38983,16150.75988,13974.51256
7688,2/23/2017 9:20,15.56,57.65,0.079,113.9,113.2,30642.71186,16803.64742,14483.9397
7689,2/23/2017 9:30,15.57,57.81,0.081,124.0,123.4,30911.18644,16964.13374,14796.54271
7690,2/23/2017 9:40,15.6,58.01,0.081,156.6,154.1,31246.77966,16967.78116,14784.96482
7691,2/23/2017 9:50,15.81,57.45,0.082,205.2,201.5,31454.23729,17777.5076,14194.49246
7692,2/23/2017 10:00,15.97,57.11,0.082,280.8,280.3,32033.89831,18536.17021,14084.50251
7693,2/23/2017 10:10,16.21,56.95,0.08,449.2,459.0,32888.13559,17923.40426,14061.34673
7694,2/23/2017 10:20,16.45,56.31,0.082,514.6,526.1,34145.08475,17967.17325,14258.17085
7695,2/23/2017 10:30,16.62,56.14,0.081,576.5,594.9,34968.81356,18335.56231,14483.9397
7696,2/23/2017 10:40,16.71,56.34,0.084,588.0,604.9,35402.0339,18700.30395,14848.64322
7697,2/23/2017 10:50,16.66,56.51,0.082,602.5,624.2,35816.94915,19272.94833,14970.21106
7698,2/23/2017 11:00,16.7,56.34,0.083,637.2,663.6,36213.55932,19210.94225,14958.63317
7699,2/23/2017 11:10,16.89,55.97,0.081,639.0,667.0,36427.11864,19444.3769,15155.45729
7700,2/23/2017 11:20,17.16,55.37,0.082,737.0,770.0,36994.57627,19579.33131,15699.61809
7701,2/23/2017 11:30,17.31,55.67,0.081,738.0,776.0,35902.37288,19914.89362,15809.60804
7702,2/23/2017 11:40,17.33,55.17,0.082,769.0,812.0,36231.86441,20710.0304,15983.27638
7703,2/23/2017 11:50,17.44,55.21,0.08,709.0,754.0,38086.77966,19309.42249,16301.66834
7704,2/23/2017 12:00,17.39,54.71,0.083,700.0,748.0,38031.86441,19345.89666,16284.30151
7705,2/23/2017 12:10,17.53,54.44,0.081,693.6,743.0,38105.08475,19389.66565,16417.44724
7706,2/23/2017 12:20,17.5,53.24,0.082,694.4,745.0,38849.49153,19743.46505,16539.01508
7707,2/23/2017 12:30,17.57,53.37,0.079,716.0,767.0,38928.81356,19561.09422,16695.31658
7708,2/23/2017 12:40,17.75,53.0,0.08,736.0,787.0,38867.79661,19663.22188,16990.55276
7709,2/23/2017 12:50,17.75,53.07,0.083,739.0,787.0,38300.33898,19706.99088,17100.54271
7710,2/23/2017 13:00,17.8,53.91,0.079,804.0,856.0,38098.98305,19520.97264,17222.11055
7711,2/23/2017 13:10,17.86,53.37,0.08,861.0,922.0,38288.13559,19469.90881,17598.39196
7712,2/23/2017 13:20,18.04,53.3,0.082,767.0,820.0,38306.44068,19185.41033,17887.8392
7713,2/23/2017 13:30,17.95,53.57,0.082,785.0,846.0,37610.84746,19057.75076,17743.11558
7714,2/23/2017 13:40,17.96,53.14,0.082,754.0,808.0,36707.79661,20122.79635,17389.98995
7715,2/23/2017 13:50,18.05,53.54,0.08,800.0,863.0,36225.76271,20089.9696,17372.62312
7716,2/23/2017 14:00,18.22,53.37,0.079,778.0,839.0,36494.23729,20221.2766,17476.82412
7717,2/23/2017 14:10,18.22,54.24,0.081,783.0,844.0,36665.08475,20359.87842,17511.55779
7718,2/23/2017 14:20,18.33,54.07,0.082,733.0,792.0,36555.25424,20159.27052,17303.15578
7719,2/23/2017 14:30,18.16,53.97,0.081,678.4,738.0,36762.71186,20337.99392,17308.94472
7720,2/23/2017 14:40,18.06,55.27,0.08,636.9,690.8,36671.18644,20564.13374,17152.64322
7721,2/23/2017 14:50,17.61,57.78,0.084,649.5,702.0,36347.79661,20498.48024,17077.38693
7722,2/23/2017 15:00,17.65,58.95,0.083,658.1,712.0,36329.49153,20578.7234,16944.24121
7723,2/23/2017 15:10,17.57,57.54,0.082,433.9,458.9,35560.67797,21450.45593,16660.58291
7724,2/23/2017 15:20,17.72,57.08,0.082,604.2,659.6,35176.27119,22001.21581,16608.48241
7725,2/23/2017 15:30,17.97,55.97,1.236,510.3,554.8,35371.52542,22074.16413,16573.74874
